Razón Social,Gpo de Cliente,ClaseDoc.,Num.Factura,Sector,Canal,Fecha.Doc,Zona.Vtas,Almacen,Denominacion Material,Cantidad UMV,UM.Vtas,Cantidad UMB,UM.Base,Prec.Unitario,Monto Neto,IVA,Importe Final,Doc.Comercial,Cond.Pago,Fec.Venc.,Moneda.Doc.,Status de Anulacion,Doc.Anulac,Grp.Vend,Vendedor,Referencia,Pedido.Vta,Jerarquía 1,Jerarquía 2,Jerarquía 3,UM.Peso,Peso.Fact,Peso.Total,Um.PesoGen,Ramo,Gr.Material,Gr.Articulo,Tipo.Cambio,Mes,Ejercicio,Prec.Unitario 2,Monto Neto 2,IVA 2,Importe Final 2,Conc.Busq,Codigo_Mat,Listas_precios,,Cod_cliente,,Ind_retcl,Ind_auto_retcl,fechahora,CodMot,Tx Motivo,CodVend,cod_gpo_cliente,cod_clase_doc,cod_sector,cod_canal,cod_zona_ventas,cod_doc_comercial,cod_grp_vend,cod_ramo,cod_gr_material,cod_gr_articulo,cod_lista_precio,cod_tx_motivo,cod_cliente_fk,codigo_mat_fk,cod_vendedor_fk,cod_condicion_pago_fk,cod_moneda_fk,dim_cliente_id,dim_producto_id,dim_vendedor_id,dim_condicion_pago_id,dim_moneda_id,dim_gpo_cliente_id,dim_clase_doc_id,dim_sector_id,dim_canal_id,dim_zona_ventas_id,dim_doc_comercial_id,dim_grp_vend_id,dim_ramo_id,dim_gr_material_id,dim_gr_articulo_id,dim_lista_precio_id,dim_tx_motivo_id,batch_id,line_hash,quality_flags
COMERCIAL GRAN VARGAS CA,Mayoristas,Fact. Nac. Pharsana,6000123401,Cuidado Personal,Venta Directa,20250513,Zona Centro,3000,CHICCO MOTAS DE ALGODON 100P,1,CS,12,PAQ,"43,2","43,2","6,91","50,11",Factura,Crédito 15 Días,20250528,USD,NA,,GV Ger. Reg. Cen.Occ,EDUARDO R. YEPEZ,00-0606445,1002056428,Chicco,100,Original,KG,"1,051",,"1,051",Mayorista,PH-Motas De Algodón,ALGODONES PT,0,5,2025,"43,2","43,2","6,91","50,11",,50000010,Mayoristas,,10003186,16,,N,02.07.2025 - 08:40:06,,,100122,GPC_60106092A8,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_4D6D0CD022,GRM_B5ACEE8C50,GRA_3E0276107A,LPR_739AB0C671,TXM_UNKNOWN,10003186,50000010,100122,NT15,USD,2287,9,10,3,1,21,1,2,1,11,1,18,37,6,4,10,1,demo_ids_20260218,6c45ab104e029a098876b5660a12c8d7,
COMERCIAL GRAN VARGAS CA,Mayoristas,Fact. Nac. Pharsana,6000123401,Absorbentes,Venta Directa,20250513,Zona Centro,3000,FRIENDS TS NOCTURNA CON ALAS (36X10),1,CS,36,PAQ,"75,6","75,6","12,1","87,7",Factura,Crédito 15 Días,20250528,USD,NA,,GV Ger. Reg. Cen.Occ,EDUARDO R. YEPEZ,00-0606445,1002056428,Friends,14,Ultra Delgada,KG,"4,176",,"4,176",Mayorista,PH-Toalla Sanitaria,ABSORBENTES FEMENINA,0,5,2025,"75,6","75,6","12,1","87,7",,50001067,Mayoristas,,10003186,16,,N,02.07.2025 - 08:40:06,,,100122,GPC_60106092A8,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_4D6D0CD022,GRM_335D8B3C4B,GRA_E2CFA19CA7,LPR_739AB0C671,TXM_UNKNOWN,10003186,50001067,100122,NT15,USD,2287,73,10,3,1,21,1,1,1,11,1,18,37,19,5,10,1,demo_ids_20260218,05f106edf8bf530e0199439f3b7ec0f5,
COMERCIAL GRAN VARGAS CA,Mayoristas,Fact. Nac. Pharsana,6000123498,Cuidado Personal,Venta Directa,20250513,Zona Centro,3000,CHICCO TH ORIGINAL 72P,2,CS,48,PAQ,"53,52","107,04","17,13","124,17",Factura,Crédito 15 Días,20250528,USD,NA,,GV Ger. Reg. Cen.Occ,EDUARDO R. YEPEZ,00-0606562,1002056428,Chicco,72,Original,KG,"19,104",,"19,104",Mayorista,PH-TH Flow Pack,TOALLAS HUMEDAS,0,5,2025,"53,52","107,04","17,13","124,17",,50000974,Mayoristas,,10003186,16,,N,02.07.2025 - 08:40:06,,,100122,GPC_60106092A8,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_4D6D0CD022,GRM_ACA9A0FC3D,GRA_280AA09ADE,LPR_739AB0C671,TXM_UNKNOWN,10003186,50000974,100122,NT15,USD,2287,19,10,3,1,21,1,2,1,11,1,18,37,3,3,10,1,demo_ids_20260218,b94b4e63fd242fab5b6f08158db5b252,
COMERCIAL GRAN VARGAS CA,Mayoristas,Fact. Nac. Pharsana,6000123692,Cuidado Personal,Venta Directa,20250515,Zona Centro,3000,CHICCO TH ORIGINAL 24P (TRAVEL),2,CS,96,PAQ,"43,68","87,36","13,98","101,34",Factura,Crédito 15 Días,20250530,USD,NA,,GV Ger. Reg. Cen.Occ,EDUARDO R. YEPEZ,00-0606765,1002056505,Chicco,24,Original,KG,"14,784",,"14,784",Mayorista,PH-TH Travel Pack,TOALLAS HUMEDAS,0,5,2025,"43,68","87,36","13,98","101,34",,50001084,Mayoristas,,10003186,16,,N,02.07.2025 - 08:40:06,,,100122,GPC_60106092A8,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_4D6D0CD022,GRM_19779DA001,GRA_280AA09ADE,LPR_739AB0C671,TXM_UNKNOWN,10003186,50001084,100122,NT15,USD,2287,18,10,3,1,21,1,2,1,11,1,18,37,11,3,10,1,demo_ids_20260218,1617d9465d1bf87c880c5efd6aeceb05,
COMERCIAL GRAN VARGAS CA,Mayoristas,Fact. Nac. Pharsana,6000123878,Cuidado Personal,Venta Directa,20250516,Zona Centro,3000,CHICCO TH ORIGINAL 48P,2,CS,40,PAQ,31,62,"9,92","71,92",Factura,Crédito 15 Días,20250531,USD,NA,,GV Ger. Reg. Cen.Occ,EDUARDO R. YEPEZ,00-0606976,1002056505,Chicco,48,Original,KG,"10,36",,"10,36",Mayorista,PH-TH Flow Pack,TOALLAS HUMEDAS,0,5,2025,31,62,"9,92","71,92",,50000975,Mayoristas,,10003186,16,,N,02.07.2025 - 08:40:06,,,100122,GPC_60106092A8,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_F39774DD76,DCO_4509257306,GRV_3CD2BB8FA7,RAM_4D6D0CD022,GRM_ACA9A0FC3D,GRA_280AA09ADE,LPR_739AB0C671,TXM_UNKNOWN,10003186,50000975,100122,NT15,USD,2287,5,10,3,1,21,1,2,1,11,1,18,37,3,3,10,1,demo_ids_20260218,a19bd43ae9bc3e119233d91a4e2e1240,
COMERCIAL GRAN VARGAS CA,Mayoristas,N/C FI Pharsana,6200039203,Común,Venta Directa,20250522,Zona Centro,,NC DSCTO 3% PRONTO PAGO,0,,0,,0,"-2,62","-0,42","-3,04",Abono,Crédito 15 Días,20250606,USD,NA,,GV Ger. Reg. Cen.Occ,EDUARDO R. YEPEZ,00-0607478,1013031539,Descuentos,,,KG,0,,0,Mayorista,Descuentos,,0,5,2025,0,"-2,62","-0,42","-3,04",,91000028,Mayoristas,,10003186,16,,N,02.07.2025 - 08:40:06,Z51,Dcto Comercial No aplicado En Factura,100122,GPC_60106092A8,CLD_E9F8E5B9D9,SEC_1D17C54FE2,CAN_0C1F625266,ZVT_F39774DD76,DCO_6FB064483D,GRV_3CD2BB8FA7,RAM_4D6D0CD022,GRM_4B9A43F8FA,GRA_UNKNOWN,LPR_739AB0C671,TXM_E8B59A9916,10003186,91000028,100122,NT15,USD,2287,87,10,3,1,21,2,3,1,11,2,18,37,9,6,10,6,demo_ids_20260218,f7f79bb4401f573e35415abcbdd7fc13,
COMERCIAL GRAN VARGAS CA,Mayoristas,N/C FI Pharsana,6200039204,Común,Venta Directa,20250522,Zona Centro,,NC DSCTO 3% PRONTO PAGO,0,,0,,0,"-1,86","-0,3","-2,16",Abono,Crédito 15 Días,20250606,USD,NA,,GV Ger. Reg. Cen.Occ,EDUARDO R. YEPEZ,00-0607479,1013031540,Descuentos,,,KG,0,,0,Mayorista,Descuentos,,0,5,2025,0,"-1,86","-0,3","-2,16",,91000028,Mayoristas,,10003186,16,,N,02.07.2025 - 08:40:06,Z51,Dcto Comercial No aplicado En Factura,100122,GPC_60106092A8,CLD_E9F8E5B9D9,SEC_1D17C54FE2,CAN_0C1F625266,ZVT_F39774DD76,DCO_6FB064483D,GRV_3CD2BB8FA7,RAM_4D6D0CD022,GRM_4B9A43F8FA,GRA_UNKNOWN,LPR_739AB0C671,TXM_E8B59A9916,10003186,91000028,100122,NT15,USD,2287,87,10,3,1,21,2,3,1,11,2,18,37,9,6,10,6,demo_ids_20260218,4cb204cc419d69de7d9de4bdc70c87bc,
"SATELNET FARMACIA, C. A.",Mayoristas,Fact. Nac. Pharsana,6000124467,Absorbentes,Venta Directa,20250527,Zona Centro Occid.,3000,SECUREZZA CLASSIC M LLEVA 20/16 (4x20),4,PAK,16,PAQ,"59,72","238,88","38,23","277,11",Factura,Crédito 15 Días,20250611,USD,NA,,GV Ger. Reg. Cen.Occ,YORMAN J. ESPINOZA,00-0607741,1002057064,Securezza,20,Classic,KG,8064,,8064,Mayorista,PH-Protector Incont.,INCONTINENCIA,0,5,2025,"59,72","238,88","38,23","277,11",,50001047,Mayoristas,,10003187,16,1,X,02.07.2025 - 08:40:06,,,100137,GPC_60106092A8,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_D88D6B2557,DCO_4509257306,GRV_3CD2BB8FA7,RAM_4D6D0CD022,GRM_EA9690A4B4,GRA_55B30A1B7A,LPR_739AB0C671,TXM_UNKNOWN,10003187,50001047,100137,NT15,USD,2288,51,18,3,1,21,1,1,1,14,1,18,37,4,1,10,1,demo_ids_20260218,d11498b37e0bf5999277077f0a2a97a8,
"SATELNET FARMACIA, C. A.",Mayoristas,Fact. Nac. Pharsana,6000124467,Absorbentes,Venta Directa,20250527,Zona Centro Occid.,3000,SECUREZZA POST PARTO PREMIUM (12X10),2,PAK,24,PAQ,"23,64","47,28","7,56","54,84",Factura,Crédito 15 Días,20250611,USD,NA,,GV Ger. Reg. Cen.Occ,YORMAN J. ESPINOZA,00-0607741,1002057064,Securezza,10,Anatómica,KG,4200,,4200,Mayorista,PH-Toalla Post-Parto,INCONTINENCIA,0,5,2025,"23,64","47,28","7,56","54,84",,50000632,Mayoristas,,10003187,16,1,X,02.07.2025 - 08:40:06,,,100137,GPC_60106092A8,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_D88D6B2557,DCO_4509257306,GRV_3CD2BB8FA7,RAM_4D6D0CD022,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_739AB0C671,TXM_UNKNOWN,10003187,50000632,100137,NT15,USD,2288,1,18,3,1,21,1,1,1,14,1,18,37,1,1,10,1,demo_ids_20260218,51768032ff7224fee777c3fed418d685,
"INVERSIONES HM 888, C.A.",Detal,Fact. Nac. Pharsana,6000124025,Absorbentes,Venta Directa,20250520,Zona Oriente,3000,FRIENDS TS XTREME SEC REGULAR (12x14),1,PAK,12,PAQ,"25,2","25,2",0,"25,2",Factura,Crédito 15 Días,20250604,USD,NA,,GV Ger. Reg. Oriente,EDWIN R. BRITO,00-0607180,1002056571,Friends,14,Regular,KG,1080,,1080,Detal,PH-Toalla Sanitaria,ABSORBENTES FEMENINA,0,5,2025,"25,2","25,2",0,"25,2",INVERSIONE,50001108,Detal,,10003188,30,,N,02.07.2025 - 08:40:06,,,100142,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_DF7E05018B,GRM_335D8B3C4B,GRA_E2CFA19CA7,LPR_F3F5033F73,TXM_UNKNOWN,10003188,50001108,100142,NT15,USD,2289,43,22,3,1,22,1,1,1,12,1,17,44,19,5,11,1,demo_ids_20260218,e4cf5baf95edc7c7de7be67b5921dab9,
"INVERSIONES HM 888, C.A.",Detal,Fact. Nac. Pharsana,6000124025,Absorbentes,Venta Directa,20250520,Zona Oriente,3000,FRIENDS TS ULTRADELGA (36X10),1,CS,36,PAQ,"51,48","51,48",0,"51,48",Factura,Crédito 15 Días,20250604,USD,NA,,GV Ger. Reg. Oriente,EDWIN R. BRITO,00-0607180,1002056571,Friends,10,Ultra Delgada,KG,"2,34",,"2,34",Detal,PH-Toalla Sanitaria,ABSORBENTES FEMENINA,0,5,2025,"51,48","51,48",0,"51,48",INVERSIONE,50001066,Detal,,10003188,30,,N,02.07.2025 - 08:40:06,,,100142,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_DF7E05018B,GRM_335D8B3C4B,GRA_E2CFA19CA7,LPR_F3F5033F73,TXM_UNKNOWN,10003188,50001066,100142,NT15,USD,2289,111,22,3,1,22,1,1,1,12,1,17,44,19,5,11,1,demo_ids_20260218,506c048500f6364b3c11f3370175b850,
"INVERSIONES HM 888, C.A.",Detal,Fact. Nac. Pharsana,6000124025,Absorbentes,Venta Directa,20250520,Zona Oriente,3000,CHICCO PAÑAL DE NIÑO G REG (8X20),1,PAK,8,PAQ,"44,08","44,08",0,"44,08",Factura,Crédito 15 Días,20250604,USD,NA,,GV Ger. Reg. Oriente,EDWIN R. BRITO,00-0607180,1002056571,Chicco,20,Pañal Desechable,KG,2568,,2568,Detal,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,0,5,2025,"44,08","44,08",0,"44,08",INVERSIONE,50000992,Detal,,10003188,30,,N,02.07.2025 - 08:40:06,,,100142,GPC_C2A171C424,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_DF7E05018B,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_F3F5033F73,TXM_UNKNOWN,10003188,50000992,100142,NT15,USD,2289,38,22,3,1,22,1,1,1,12,1,17,44,15,7,11,1,demo_ids_20260218,bddd56db49f8f179cd055e9eb097ee60,
"MEGA MARKET VIII, C.A.",Cadenas,Fact. Nac. Pharsana,6000123482,Cuidado Personal,Venta Directa,20250513,Zona Oriente,3000,CHICCO JABON EN BARRA PARA NIÑOS 90G,1,CS,30,ST,"4550,7","4550,7","728,11","5278,81",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606543,1002056303,Chicco,90,Original,KG,"2,7",,"2,7",Supermercado,PH-Jabon en barra,HIGIENE PERSONAL,"93,0623",5,2025,"48,9","48,9","7,82","56,72",MEGA MARKE,50001039,Cadenas,,10003191,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_2794044C2B,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10003191,50001039,100057,NT15,VED,2292,47,15,3,2,23,1,2,1,12,1,17,41,20,2,12,1,demo_ids_20260218,c84c58e9b4612b556d7f5036d67ecf48,
"MEGA MARKET VIII, C.A.",Cadenas,Fact. Nac. Pharsana,6000123482,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,CHICCO PAÑAL DE NIÑO G REG (8X20),1,PAK,8,PAQ,"3633,12","3633,12","581,3","4214,42",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606543,1002056303,Chicco,20,Pañal Desechable,KG,2568,,2568,Supermercado,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,"93,0623",5,2025,"39,04","39,04","6,25","45,29",MEGA MARKE,50000992,Cadenas,,10003191,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_620A372838,TXM_UNKNOWN,10003191,50000992,100057,NT15,VED,2292,38,15,3,2,23,1,1,1,12,1,17,41,15,7,12,1,demo_ids_20260218,9f117e7c085326158e68feff54b1801d,
"MEGA MARKET VIII, C.A.",Cadenas,Fact. Nac. Pharsana,6000123482,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,CHICCO PAÑAL DE NIÑO XG REG (8X20),1,PAK,8,PAQ,"3752,24","3752,24","600,36","4352,6",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606543,1002056303,Chicco,20,Pañal Desechable,KG,2568,,2568,Supermercado,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,"93,0623",5,2025,"40,32","40,32","6,45","46,77",MEGA MARKE,50000993,Cadenas,,10003191,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_620A372838,TXM_UNKNOWN,10003191,50000993,100057,NT15,VED,2292,28,15,3,2,23,1,1,1,12,1,17,41,15,7,12,1,demo_ids_20260218,eeb1edda832e6fd23ffbe7987c3e9bf2,
"MEGA MARKET VIII, C.A.",Cadenas,Fact. Nac. Pharsana,6000123482,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,CHICCO PAÑAL DE NIÑO XXG REG (8X20),1,PAK,8,PAQ,"3752,24","3752,24","600,36","4352,6",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606543,1002056303,Chicco,20,Pañal Desechable,KG,2568,,2568,Supermercado,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,"93,0623",5,2025,"40,32","40,32","6,45","46,77",MEGA MARKE,50001139,Cadenas,,10003191,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_620A372838,TXM_UNKNOWN,10003191,50001139,100057,NT15,VED,2292,29,15,3,2,23,1,1,1,12,1,17,41,15,7,12,1,demo_ids_20260218,f2081878ddfa594dcd269ad3a690821c,
"MEGA MARKET VIII, C.A.",Cadenas,Fact. Nac. Pharsana,6000123482,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,FRIENDS PD REGULAR S/P (24X20),1,PAK,24,PAQ,"2322,72","2322,72","371,64","2694,36",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606543,1002056303,Friends,20,Regular,KG,864,,864,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"93,0623",5,2025,"24,96","24,96","3,99","28,95",MEGA MARKE,50001130,Cadenas,,10003191,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10003191,50001130,100057,NT15,VED,2292,24,15,3,2,23,1,1,1,12,1,17,41,7,5,12,1,demo_ids_20260218,129c6353248fa310454d51474013160e,
"MEGA MARKET VIII, C.A.",Cadenas,Fact. Nac. Pharsana,6000123482,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,FRIENDS TS NOCTURNA SIN ALAS (12X10),1,PAK,12,PAQ,"2155,32","2155,32","344,85","2500,17",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606543,1002056303,Friends,10,Nocturna,KG,2100,,2100,Supermercado,PH-Toalla Sanitaria,ABSORBENTES FEMENINA,"93,0623",5,2025,"23,16","23,16","3,71","26,87",MEGA MARKE,50001111,Cadenas,,10003191,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_335D8B3C4B,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10003191,50001111,100057,NT15,VED,2292,44,15,3,2,23,1,1,1,12,1,17,41,19,5,12,1,demo_ids_20260218,23aad4c107b85966d3dcbbac1ad74b5c,
"MEGA MARKET VIII, C.A.",Cadenas,Fact. Nac. Pharsana,6000123482,Cuidado Personal,Venta Directa,20250513,Zona Oriente,3000,CHICCO TALCO 100G,1,CS,24,ST,"5606,16","5606,16","896,98","6503,14",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606543,1002056303,Chicco,100,Original,KG,"2,434",,"2,434",Supermercado,PH-Talco,HIGIENE PERSONAL,"93,0623",5,2025,"60,24","60,24","9,64","69,88",MEGA MARKE,50001045,Cadenas,,10003191,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_25EE93678E,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10003191,50001045,100057,NT15,VED,2292,20,15,3,2,23,1,2,1,12,1,17,41,12,2,12,1,demo_ids_20260218,eddcbc70cc755dc2a3437d4aec96bc1a,
"DISBAEZCA, C.A.",Distribuidores,Fact. Nac. Pharsana,6000123397,Absorbentes,Venta Directa,20250513,Zona Centro Occid.,3000,SECUREZZA CLASSIC M REG (6x6),6,PAK,36,PAQ,"33,6","201,6","32,26","233,86",Factura,Crédito 15 Días,20250528,USD,NA,,GV Ger. Reg. Cen.Occ,EDUARDO R. YEPEZ,00-0606441,1002056397,Securezza,6,Classic,KG,18144,,18144,Distribuidores Trad.,PH-Protector Incont.,INCONTINENCIA,0,5,2025,"33,6","201,6","32,26","233,86",,50000626,Mayoristas,,10003192,16,1,X,02.07.2025 - 08:40:06,,,100122,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_D88D6B2557,DCO_4509257306,GRV_3CD2BB8FA7,RAM_6935D2C076,GRM_EA9690A4B4,GRA_55B30A1B7A,LPR_739AB0C671,TXM_UNKNOWN,10003192,50000626,100122,NT15,USD,2293,6,10,3,1,24,1,1,1,14,1,18,45,4,1,10,1,demo_ids_20260218,440a83ababc662d087e26095c25e6ced,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123477,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,FRIENDS PD REGULAR S/P (12X60),1,PAK,12,PAQ,"2858,88","2858,88","457,42","3316,3",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606535,1002056176,Friends,60,Regular,KG,1800,,1800,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"93,0623",5,2025,"30,72","30,72","4,92","35,64",MERCAD MAX,50001107,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10003195,50001107,100057,NT15,VED,2296,10,15,3,2,23,1,1,1,12,1,17,41,7,5,12,1,demo_ids_20260218,0a4883609e0dcc718e91711a1a756223,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123477,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,SIEMPRE SECO PROTECTOR DE CAMA HB (4X20),1,PAK,4,PAQ,"3272,08","3272,08","523,53","3795,61",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606535,1002056176,Siempre Seco,20,Protector de Cama,KG,2720,,2720,Supermercado,PH-Protector de Cama,INCONTINENCIA,"93,0623",5,2025,"35,16","35,16","5,63","40,79",MERCAD MAX,50000981,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_F444BABE37,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10003195,50000981,100057,NT15,VED,2296,30,15,3,2,23,1,1,1,12,1,17,41,16,1,12,1,demo_ids_20260218,3ea8e53ea8d76f66542bb5d44ec519ec,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123477,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,SECUREZZA POST PARTO PREMIUM (12X10),2,PAK,24,PAQ,"2099,52","4199,04","671,85","4870,89",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606535,1002056176,Securezza,10,Anatómica,KG,4200,,4200,Supermercado,PH-Toalla Post-Parto,INCONTINENCIA,"93,0623",5,2025,"22,56","45,12","7,22","52,34",MERCAD MAX,50000632,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10003195,50000632,100057,NT15,VED,2296,1,15,3,2,23,1,1,1,12,1,17,41,1,1,12,1,demo_ids_20260218,7371c4df5d8ffc561ef6015febebca20,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123477,Cuidado Personal,Venta Directa,20250513,Zona Oriente,3000,CHICCO COTONCITO 60 PZA,1,CS,48,PAQ,"4422,24","4422,24","707,56","5129,8",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606535,1002056176,Chicco,60,Original,KG,"0,624",,"0,624",Supermercado,PH-Hisopos,ALGODONES PT,"93,0623",5,2025,"47,52","47,52","7,6","55,12",MERCAD MAX,50001024,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_5BE241158E,GRA_3E0276107A,LPR_620A372838,TXM_UNKNOWN,10003195,50001024,100057,NT15,VED,2296,11,15,3,2,23,1,2,1,12,1,17,41,8,4,12,1,demo_ids_20260218,52dae9d99b376f9ef285e0208fe47895,
